ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
BUB1B,2.0683728133333332,7.5270761046666665,7.649375225810145,2.3627412070711922e-7,6.123733057868099e-7,6.410272658036163
CYP1A1,1.3142039316666665,6.8095585245,7.648658836248575,2.3660837591919638e-7,6.131043422781559e-7,6.408818103034289
KLHL12,0.5315800233333334,10.732972828333333,7.648261898898985,2.3679379072759082e-7,6.134494631421e-7,6.408012133435411
OXLD1,-1.094812489999999,9.013573315541667,-7.648012164635393,2.3691052200938148e-7,6.136165361680694e-7,6.407505044655114
MTA3,-0.8615684643333346,9.438688085291666,-7.646498697946604,2.3761922431476554e-7,6.153164481484207e-7,6.404431753180454
RAD50,0.8398805399999976,11.962740569166666,7.645054818929975,2.3829738553624642e-7,6.169365418798216e-7,6.4014994853063705
ANKRD13C,0.8063512463333335,10.700571423375,7.6382510407238815,2.4152003538504686e-7,6.25141986697391e-7,6.387678469562838
L2HGDH,1.0870505579999996,9.144821961958334,7.637316180630779,2.419663474228969e-7,6.260684488854528e-7,6.38577893954356
IL11RA,-3.3358186383333326,8.618595692083334,-7.637278049151988,2.4198456989102297e-7,6.260684488854528e-7,6.385701458228702
GNB1,0.6869711833333323,13.7560328625,7.634968018348552,2.430911516008754e-7,6.287929237401195e-7,6.381007227930219
PRKCD,1.0066782100000005,10.318939382083332,7.63362484130119,2.437369836395964e-7,6.303246609050416e-7,6.378277422679945
SUMO3,0.6087699766666663,11.646808629583333,7.632162721954339,2.4444202399790684e-7,6.320088078096882e-7,6.375305613053817
BRMS1,1.078848056666665,11.180432435,7.63114304430993,2.449349654229836e-7,6.331439489124924e-7,6.373232914093984
SEC31A,0.8266349233333354,12.80469809625,7.630485179124776,2.4525354194721686e-7,6.338279656132033e-7,6.371895598199288
THEMIS2,-2.947849911333332,8.469792648666667,-7.630011584254077,2.4548314941302675e-7,6.342818022449213e-7,6.37093283357329
TAF3,0.6498354300000013,10.967386521666667,7.629207000880384,2.458737360727026e-7,6.351512874224686e-7,6.369297138675172
ZNF570,-1.110621222999999,8.308717455875,-7.627926764607706,2.464965551824434e-7,6.366201708823616e-7,6.366694278067721
SCAF8,0.4995342299999983,12.03149833,7.626309704093413,2.472855683532035e-7,6.385175392122946e-7,6.363406306143212
NUDT4,1.7409299899999997,11.871120352916666,7.626031436246912,2.474216069693565e-7,6.387283946070464e-7,6.3628404686732924
L3MBTL2,0.8004523399999979,11.244249657083333,7.62484893913298,2.480005660706231e-7,6.40082322361138e-7,6.360435832053289
SPATA13,-0.884577066666667,12.555134453333332,-7.6236379486112495,2.4859492831355615e-7,6.414754015753582e-7,6.357973061163802
SIRT2,-1.2598832233333344,9.381286066541668,-7.622696558236006,2.4905798682085093e-7,6.425291265534186e-7,6.356058437139291
FRMD4A,-1.7252823086666682,6.5972143953749995,-7.621999879383415,2.494012491004485e-7,6.432734018300106e-7,6.354641438035582
PRKCH,-1.1568311766666657,11.915780305833334,-7.621795847576499,2.4950187071123547e-7,6.433916516738028e-7,6.354226438531178
