ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
GZMB,7.223291881999996,12.584756562565218,31.35696579261195,9.17475969442237e-18,1.110696408606772e-13,30.438600344076914
LIF,7.7638234039999965,12.528447087304349,29.093384515837563,3.6798776560717784e-17,2.2274299452202475e-13,29.191313435694706
EPOP,5.799848331666665,11.924161876086956,27.124814106358947,1.3434406745275484e-16,4.652303607697141e-13,28.005733015432146
LTA,6.808481175666664,14.405908371217391,26.852126396092203,1.618727246732186e-16,4.652303607697141e-13,27.833393848771667
SORL1,-3.86168733833334,11.776294050869565,-26.603608980478185,1.9214867039885766e-16,4.652303607697141e-13,27.674518150957095
MIR155HG,7.912751160666664,14.02655888752174,25.3685275117948,4.610960788056578e-16,9.303381883368824e-13,26.858288072937054
IL2RA,6.177592859999999,14.294241766956521,24.63512334692424,7.905087045295288e-16,1.2992394799445241e-12,26.351533334007872
ZNF815P,-3.469726952833337,7.229126130304348,-24.52453209505616,8.585755691026097e-16,1.2992394799445241e-12,26.27362328167216
VIPR1,-3.680194623333339,7.496225359782609,-24.128073982311022,1.1578156818659778e-15,1.5573907382966142e-12,25.99100854338079
VDAC1,2.5924519366666647,13.307464374347827,23.541417620880754,1.81772305560187e-15,2.2005355311116236e-12,25.563049738054847
ZBED2,6.1825152743333325,12.653545833347826,23.14184633834147,2.4864788961346915e-15,2.736483046964234e-12,25.2646735024943
KPNA2,3.463554754666662,12.257052852217392,22.46783117830079,4.267245206021985e-15,4.304939205341846e-12,24.74817799257615
NME1,4.621442502999997,10.842727936565216,22.367187469615324,4.6316326857130815e-15,4.313118868710967e-12,24.669593221086455
SCFD2,2.8141736283333296,10.139661161956521,21.821796104967852,7.26452763435302e-15,6.281740824391261e-12,24.236911475324384
ZNF862,-2.467859633833335,9.28974500352174,-21.594303822208193,8.791961933673097e-15,7.095699411269768e-12,24.052948336492214
HSP90AB1,3.600432636666664,16.81760978173913,21.459489794494907,9.853322818003467e-15,7.455270377171873e-12,23.942939519251844
STIP1,2.9405257133333293,13.604390193478261,21.325887081763106,1.1038739474482165e-14,7.860881181063594e-12,23.833182492754045
BATF3,5.4649471843333295,10.199171901739131,21.13746667025286,1.2971402782093804e-14,8.619115290902183e-12,23.677130463769632
MCM2,3.2275526866666606,11.776703393695652,21.088699969250264,1.3527440155884806e-14,8.619115290902183e-12,23.636498520178144
