ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
GZMB,7.883443300333333,12.584756562565218,38.2621898939636,2.253600890816992e-19,2.728209238423051e-15,33.98694379187479
SORL1,-4.399867443333335,11.776294050869565,-33.88894482725204,2.166146303573591e-18,1.1213599345364996e-14,31.980238993422667
LIF,7.9812553773333335,12.528447087304349,33.43834792209227,2.778853298867916e-18,1.1213599345364996e-14,31.754928133274042
VIPR1,-4.296805488666672,7.496225359782609,-31.49579463146708,8.452297954372396e-18,2.5568226912025373e-14,30.738940493185346
EPOP,5.951666446666664,11.924161876086956,31.120296353384056,1.0560146585174861e-17,2.5568226912025373e-14,30.533748734860062
IGFBP4,4.4199592469999995,10.350147318652175,29.850365995540557,2.2867939926410115e-017,4.613988012485348e-14,29.817183868572023
ZNF815P,-3.6119841760000018,7.229126130304348,-28.54343761767559,5.2383007962275906e-17,8.755879280068335e-14,29.041119519525438
MIR155HG,7.920410392333336,14.02655888752174,28.390330150291906,5.78614193297098e-17,8.755879280068335e-14,28.9474958509119
KPNA2,3.827462243000001,12.257052852217392,27.759076640388265,8.76756425235794e-17,1.1793348093227245e-13,28.555231694910837
LTA,6.2098385306666675,14.405908371217391,27.38191109089461,1.128752176546424e-16,1.3664673849271007e-13,28.31593256100446
IL2RA,6.012605416666666,14.294241766956521,26.807305833026202,1.6693783020275113e-16,1.8372267022131866e-13,27.944038450588238
ZNF862,-2.697351256666666,9.28974500352174,-26.388291002067515,2.2319787021744315e-16,2.251694514043639e-13,27.667100506018194
VDAC1,2.5823864133333334,13.307464374347827,26.217913898621617,2.5149148739607837e-16,2.341966112628404e-13,27.553072658231855
HSP90AB1,3.754263703333333,16.81760978173913,25.017533134142262,5.95697994483841e-16,5.15108565801527e-13,26.725460459407415
HIF1A,3.027249896666669,13.511675077391304,24.841385323957272,6.78275816918519e-16,5.333835481883531e-13,26.60031530611449
CNPY4,-3.165960426000005,8.006312814347826,-24.784964864885517,7.07204146061899e-16,5.333835481883531e-13,26.560024300345063
ZBED2,5.8947510043333375,12.653545833347826,24.669098507110164,7.707557851585255e-16,5.333835481883531e-13,26.476964614335095
NME1,4.551865266333333,10.842727936565216,24.63078360359277,7.930698717487491e-16,5.333835481883531e-13,26.449403967935893
RASGRP2,-5.053635951333337,9.187014325086956,-24.535663834088073,8.514534212287983e-16,5.425102693366227e-13,26.380778671095484
SLC38A5,4.72084177833333,12.043872040652174,24.23630411129306,1.0665722079992542e-15,6.455961575019485e-13,26.162886279392737
SCFD2,2.7437507383333317,10.139661161956521,23.786977708550364,1.503080343858249e-15,8.664900306070458e-13,25.83027152628202
ATP1B3,2.7231280200000008,12.775310661304347,23.330849855803756,2.142672469847568e-15,1.1790542236352117e-12,25.485587192771803
RASA3,-3.1790820846666694,10.655422437652174,-23.058000500939013,2.657135824576021e-15,1.3523317314918311e-12,25.275916040846134
GRAP,-2.527255174666668,6.704433140391305,-23.000499616251847,2.7812572655977896e-15,1.3523317314918311e-12,25.231390129521564
BATF3,5.3176268810000025,10.199171901739131,22.99533995327528,2.7926890209231603e-15,1.3523317314918311e-12,25.22738891189813
PRDX4,2.860022664666669,10.595168590695652,22.890422285094267,3.0361796764739866e-15,1.4136919678228494e-12,25.145818425905645
LINC00426,-3.352128818333333,6.678674979,-22.813681217310393,3.228351988451149e-15,1.4474973767477633e-12,25.085901125526362
AMIGO1,-2.6409410843333356,8.22298204273913,-22.686763017633126,3.5747509698312995e-15,1.52107962796609e-12,24.98633361463112
CD38,5.76511207866667,9.912893967913044,22.611636997825507,3.798011165545734e-15,1.52107962796609e-12,24.927117273347427
SPON1,-5.278951121666669,7.864179317217391,-22.602021087903523,3.827628489013174e-15,1.52107962796609e-12,24.919522651196907
BCL9L,-3.564299815333337,11.122636673652174,-22.572858322697165,3.9189444975152725e-15,1.52107962796609e-12,24.89646894858879
STIP1,2.7799074800000003,13.604390193478261,22.54070382054895,4.022288117620989e-15,1.52107962796609e-12,24.871013507528396
STK38,-2.3592795733333354,10.951147440434783,-22.50323290845364,4.146342947536838e-15,1.52107962796609e-12,24.841300572470168
UCK2,3.6918983476666707,10.80010946552174,22.44839173877138,4.335204512883186e-15,1.5435878186165838e-12,24.797718914728662
PRDM1,3.935933486333333,12.824231688304348,22.241444463864354,5.133404234997052e-15,1.7462473752165202e-12,24.63223803626569
CBX7,-3.643646976000001,9.990290141913043,-22.227405241533564,5.19287175844992e-15,1.7462473752165202e-12,24.62095293041471
B4GALT2,3.8769310703333346,9.82056751,22.074951147259743,5.887304197959582e-15,1.9262622870405052e-12,24.497919354942532
WARS1,5.692331230000001,15.101796070869565,21.924498538524748,6.66889203246692e-15,2.1245686038169612e-12,24.375619798055034
NOP16,3.552336368333334,11.41141178021739,21.806995030201882,7.354873246437872e-15,2.266086710126094e-12,24.27948842699036
ETF1,2.706319953333333,13.309152296086957,21.78561245317716,7.487482934498907e-15,2.266086710126094e-12,24.261936545217704
GDPD3,-2.591808154333336,6.467230665695652,-21.695172067487327,8.076790626236132e-15,2.38482017856621e-12,24.187498262963825
RBBP8,3.1070480723333374,10.437907012304349,21.6563072917533,8.344824795262958e-15,2.405296404082223e-12,24.155410111904526
YWHAE,2.3097036433333304,13.173537829130435,21.579015532242245,8.90603683393002e-15,2.5073600444548097e-12,24.09141578626384
"NAMPT",5.42650651666667,14.59156018173913,21.53070200140886,9.276869310265537e-15,2.5524040879562404e-12,24.0512923810604
OSER1-DT,-3.0575376096666664,6.5967823336086955,-21.488433432967245,9.614614098235808e-15,2.5865448505165044e-12,24.01611198937805
BYSL,3.810657126999998,10.986137983,21.389793389093764,1.045405147634797e-14,2.751233634188446e-12,23.933731615276017
CCL3,4.244602692000001,10.697453234956521,21.293340146788392,1.1349629340739488e-14,2.9096747913771833e-12,23.852793888318985
SLC39A14,3.895264111333333,11.845620004608696,21.274194965474027,1.1536790846365835e-14,2.9096747913771833e-12,23.836683030597754
MRTO4,3.527388489333333,12.192609733130436,21.23430964987141,1.1937199526403138e-14,2.949219131972171e-12,23.803070672675204
WDR43,3.0702924333333304,12.91504118826087,21.095759524109617,1.344542082351878e-14,3.140710822446665e-12,23.685799359793638
SUN2,-2.7249034733333293,11.829247706086957,-21.09550180826496,1.3448405809928225e-14,3.140710822446665e-12,23.685580480646532
TUBA1B,3.1133912399999986,13.256056390434782,21.086829360727144,1.3549261255140844e-14,3.140710822446665e-12,23.678213317979512
SLC29A1,4.693036013333331,11.327198112608695,21.036443451289287,1.4151157932315362e-14,3.140710822446665e-12,23.63534874885677
IFITM3,3.906575365000001,9.144845677130435,21.027124345393545,1.426552686879102e-14,3.140710822446665e-12,23.627409095918065
LAG3,4.989198910333332,10.354015573826088,21.01308034960798,1.4439720351665706e-14,3.140710822446665e-12,23.61543706541232
PTGDR2,-2.9721678956666695,6.438900704782609,-21.00600556332312,1.4528317037585763e-14,3.140710822446665e-12,23.609402911843652
TOP1,2.6978912233333308,13.146103418695652,20.90679539641169,1.5832702749875008e-14,3.362643850701524e-12,23.524563432309684
MHENCR,-3.1657992973333338,7.323704492391304,-20.817017596104268,1.7119288172968705e-14,3.5460391855556668e-12,23.447430677728853
EHD4,3.0894102566666657,12.192043420869565,20.796476764665965,1.742881443651614e-14,3.5460391855556668e-12,23.429734724187256
DDX21,3.9916831399999992,14.94953489173913,20.783771402709007,1.762320807043632e-14,3.5460391855556668e-12,23.41878001204934
FKBP4,3.185879739999999,12.996600775217392,20.767988481389427,1.786786637360777e-14,3.5460391855556668e-12,23.405162171876935
AIMP2,2.7256219693333357,10.031528907826086,20.70264835007501,1.891934394377924e-14,3.6167357586794722e-12,23.348671620707993
TMC8,-2.676295864333337,10.925076256391304,-20.687875660517705,1.9165961821521612e-14,3.6167357586794722e-12,23.33587427392302
PITPNC1,-2.933448704333335,9.655495203,-20.68659664229805,1.918747226921559e-14,3.6167357586794722e-12,23.334765838248344
MCM2,2.82989486833333,11.776703393695652,20.672917705563552,1.941911649712256e-14,3.6167357586794722e-12,23.322906846886397
PBXIP1,-4.523755748666671,10.660985171173913,-20.613013775960493,2.0468706134456046e-14,3.754456916117044e-12,23.270877707602324
CCT5,2.739289433333335,13.581152424782609,20.58466765143181,2.0985982805247394e-14,3.7918851916466414e-12,23.24620366705109
DCTPP1,3.010950714333333,10.904947145956521,20.53690307554371,2.188892710578353e-14,3.838269046164661e-12,23.20454765535525
DUSP5,4.303596335,11.744829293260869,20.526122720490395,2.2098309751036707e-14,3.838269046164661e-12,23.195132229335755
PUM3,3.347284623333337,12.12965374173913,20.521238944948347,2.21938570321763e-14,3.838269046164661e-12,23.190865130737
TNF,5.993508459000003,13.684611317086956,20.501136820841324,2.259173333498749e-14,3.852049630328994e-12,23.173290332889103
KLHL36,-1.735761006666669,11.093812534347826,-20.453636578499243,2.356196480060253e-14,3.96168258161242e-12,23.131691693986557
HNRNPAB,2.9914364499999966,13.571600483043479,20.351904934660062,2.5790191255635482e-14,4.276932264941413e-12,23.042265513476124
USP35,-2.4525929826666673,8.500306628956523,-20.334340875780047,2.6196792476408378e-14,4.285653644856754e-12,23.026779691086634
PPOX,-2.446918579666667,7.956001487782609,-20.316352991849705,2.6620192140641945e-14,4.2968539473948186e-12,23.010906004389376
PACS1,-2.1922879966666695,12.00494209826087,-20.28316804307243,2.7420277293927016e-14,4.367761538424743e-12,22.981583687703214
PGAM1,3.194728122999999,12.484137587434782,20.255166139967432,2.8115049116325488e-14,4.397861532067752e-12,22.95680296090909
SLC25A5,1.8235103666666674,12.947011198260869,20.24642101288717,2.8335800388343357e-14,4.397861532067752e-12,22.949056650707732
SYTL1,-3.100199934999999,9.349946637913044,-20.212917734083078,2.919851239324953e-14,4.425190613833138e-12,22.91934826959448
LDLRAD4,-2.8515523929999986,10.523124415695651,-20.21121997095491,2.924295796354296e-14,4.425190613833138e-12,22.917841473259585
RCN1,3.3831270936666638,10.71282661647826,20.138362473722463,3.1218861279877816e-14,4.592838832388173e-12,22.85305712945711
NOLC1,3.4900196266666654,14.101644851739131,20.122466266056875,3.166831842101467e-14,4.592838832388173e-12,22.83889058444839
MAP3K8,3.053772590333331,10.564994480391304,20.10873033983799,3.2062169777143745e-14,4.592838832388173e-12,22.82664007410643
TIMM23,2.371282182666665,11.273642529652173,20.093082876589747,3.2517108596004e-14,4.592838832388173e-12,22.812674351563963
WDR12,2.9669443993333324,11.707716748782609,20.081004486555297,3.2872914745758443e-14,4.592838832388173e-12,22.80188653263873
AHCY,2.003633636333335,11.698134244826086,20.0786854965484,3.2941694501793236e-14,4.592838832388173e-12,22.79981456977278
TFRC,3.3385722666666684,14.421813883478261,20.066120882267423,3.331699074808816e-14,4.592838832388173e-12,22.788584145698476
NDFIP2,6.12943544233333,12.16808403578261,20.06382971246762,3.3385909239233374e-14,4.592838832388173e-12,22.786535495146197
CCDC86,3.4558378266666665,11.233565523043477,20.038693492646654,3.415191845515312e-14,4.645428368742513e-12,22.764044285464777
MYC,3.597267423333335,13.67770867,20.0035038361495,3.525545715406873e-14,4.7111132468849e-12,22.73250927010832
ATP2A2,2.0508793166666646,13.968668666956521,19.998570744356424,3.5413126174337184e-14,4.7111132468849e-12,22.72808399933886
ZBTB32,6.640687683666669,10.164407588739131,19.952287530193384,3.692899440569231e-14,4.849777890301049e-12,22.686511142861285
CTPS1,4.067401651666668,12.073978171086956,19.938675009606705,3.7387690450508534e-14,4.849777890301049e-12,22.674265355369318
SRM,3.5283097633333327,13.188821005652173,19.930755917563282,3.7657287435015576e-14,4.849777890301049e-12,22.667137454200237
DLEC1,-2.4246140800000022,6.915789768652174,-19.905023137298233,3.854752167351556e-14,4.912171551363993e-12,22.643955750221252
