ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
MIR155HG,9.19016293066667,15.106836222416668,55.38474146061531,2.622832196780041e-23,3.0807786983378362e-019,42.87741120225799
EPOP,6.723756384,11.9856709695,49.798524765698886,2.1525680114489978e-22,1.2642031931239963e-18,41.02565270184036
IRF4,5.775982156666668,15.631847196666667,46.82793858118013,7.263676586536224e-22,2.3581692994581836e-18,39.92840724455688
BCL2L1,5.0840900383333345,12.960775797708333,46.59073082014668,8.030544183409446e-22,2.3581692994581836e-18,39.83703601717676
MTHFD1L,5.287992858333336,12.839373682708333,41.66100201946237,7.304699544416751e-21,1.7093524179987413e-17,37.797954165052474
SNHG3,2.995605636666669,12.869114737083333,40.99538950101118,1.003484347165397e-20,1.7093524179987413e-17,37.50040108172209
PYCR1,6.489177696333336,11.527546140041666,40.964136277081195,1.0186843969003226e-20,1.7093524179987413e-17,37.48628894562907
SLC1A5,5.802266867333335,12.927700714083333,40.43070153455502,1.3189722016772697e-20,1.9365809351126512e-17,37.24343748004665
DUSP4,6.9811712256666665,13.660650950541667,38.90874670425973,2.808506442852317e-20,3.665412964193702e-17,36.52929088965149
RBBP8,4.452284547333333,10.26802464825,38.59585198065713,3.292364195502232e-20,3.867210984036922e-17,36.37842508494451
NDFIP2,6.74452749566667,12.869737395125,37.54474799272072,5.668503044905712e-20,6.052930615042044e-17,35.86105269242641
IARS1,3.01382906666667,14.423065992083334,36.716924656502435,8.787729822144493e-20,8.601722874242434e-17,35.44170490693223
TSPAN32,-3.8793372323333344,6.402124206083333,-35.929171935999186,1.3458115869935622e-19,1.2159925308327986e-16,35.03250513817562
ENO1,4.038242593333335,16.651655308333332,35.63692836858427,1.5800114867031429e-19,1.3256296373439368e-16,34.87810043816515
ARHGAP31,3.5082678430000023,10.655272550875,35.34918622613061,1.8527077731710524e-19,1.4507937002444788e-16,34.72466827581775
PLAGL2,4.326528296666668,13.785848420416666,35.15003563690917,2.0700690605474042e-19,1.5196894490743632e-16,34.61764793021547
DUSP5,5.207454593666667,10.903834802875,34.831671133296425,2.4748855687117447e-19,1.6391174730601596e-16,34.44513802396166
PPIL1,3.117154429000001,11.315478734291666,34.805376413192135,2.5118435650504744e-19,1.6391174730601596e-16,34.4308107194222
TWNK,3.168342971333333,11.5502352415,34.57404513418532,2.863063677355092e-19,1.7434531669977096e-16,34.30423850302246
TTC27,2.393606549000001,11.328692103041666,34.51033136814201,2.9685904426999994e-19,1.7434531669977096e-16,34.26921090674854
MTHFD2,5.370255776666667,13.560846858333333,34.17249261095162,3.6005877115535314e-19,2.0139287266622754e-16,34.08226187502673
PUS7,4.433397201000002,11.564652455708334,33.79954874934121,4.465224148228244e-19,2.3840237656858617e-016,33.87347585663878
CD274,4.902259302000002,11.762036063083334,33.70345352416825,4.721597979755811e-19,2.411299559574424e-16,33.81926281429003
BCL2A1,4.695768958666667,11.825533463916667,32.74331993097065,8.319110575300576e-19,4.071511367395024e-16,33.26799473142313
TNFRSF4,6.352392927333335,12.171321182,32.65876821857956,8.751285110589885e-19,4.111703796359551e-16,33.21859514594466
TNFSF14,6.083396946333337,12.415435160458333,32.45316974816162,9.90342622152622e-19,4.47406324607873e-16,33.097883890336135
UTP4,3.1624858159999967,12.689850984666666,32.24461726174922,1.1235884000601544e-18,4.888025684113545e-16,32.97457648255018
FABP5,6.2012939533333356,11.33102036625,32.037680869939095,1.2745096898672547e-18,5.346568148993133e-16,32.8513567790591
RANBP1,3.0859423990000003,12.648545023875,31.761175163527792,1.5101312253374586e-18,6.116552197521996e-16,32.68534544613473
ZFP36L2,-2.6281347166666666,11.680387042083334,-31.611756527105776,1.6560862350449908e-18,6.484129638946154e-16,32.59497746260875
CHSY1,3.2153106686666693,12.471003675166667,31.38190071688097,1.910199301683863e-18,7.237806773412469e-16,32.45504801322669
ESPL1,3.832564800666666,9.289555726791667,31.299898277722857,2.0104895909603974e-18,7.379753354819009e-16,32.40485707921519
NPM3,3.219590168,10.922009034833334,31.18145602432347,2.1652071321271422e-18,7.706825143625882e-16,32.33210959005912
IL2RA,7.792770763333336,13.654316530416667,31.01749043718733,2.400307510956505e-18,8.292356477557385e-16,32.23090470996323
SLC29A1,6.520760948666665,11.814416496,30.915811140584655,2.55942701977828e-18,8.414693170781093e-16,32.167852972568255
DDX21,4.253370430000002,15.50225827125,30.903766109583444,2.5789967150359216e-18,8.414693170781093e-16,32.16036891402047
PNPT1,2.7040606866666685,12.5534783125,30.81510023446361,2.7279733135368106e-18,8.660209335352265e-16,32.105179841070594
WDR43,3.2819150766666674,13.54978941375,30.764305887751995,2.81736112213137e-18,8.708611510672388e-16,32.07348595920581
METTL1,3.9725014919999984,10.103085673083333,30.59580465253012,3.1365523872617734e-18,9.446652395070971e-16,31.967940358691383
PFAS,3.269863566333333,12.475251765041667,30.518598290726754,3.295273138878396e-18,9.449981115492401e-16,31.91936989364581
IL12RB2,6.084209716666667,11.707092178749999,30.517039509814758,3.2985631341323723e-18,9.449981115492401e-16,31.918387899764614
BANF1,2.449376007333333,11.4708712045,30.417826338780134,3.5152200342597336e-018,9.796848804137282e-16,31.855774406463045
TGS1,2.354241185666668,12.122681443875,30.38660390436126,3.586450694516457e-18,9.796848804137282e-16,31.836024324027544
C1orf109,2.397608911333334,11.076756199,30.254802765195254,3.904251217086022e-18,1.0059964832273607e-15,31.75241036458878
POLR3B,2.5977906190000013,10.436422162625,30.247426066807012,3.9228890244084e-18,1.0059964832273607e-15,31.747719035343547
