ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
SLC25A25-AS1,-1.0496418379999977,9.099362046217392,-3.201931060808597,0.004716131573228706,0.009944868285230224,-3.192405153720192
PSMG2,0.5509952666666678,10.894459227391303,3.200746728775288,0.004728647634741566,0.009969524253950085,-3.194981549170576
GPSM1,0.8837115010000005,9.769004203173912,3.2005531838021115,0.0047306961063595335,0.00997119313609901,-3.1954025602213054
BAP1,0.45149531666666753,11.915013839130435,3.200516306075509,0.004731086516913325,0.00997119313609901,-3.1954827780950916
LY6E,1.1297425866666693,12.054773443043478,3.2003662798062575,0.0047326751127601705,0.009972805033085227,-3.1958091183059887
TOR3A,0.6632523433333315,10.396771323913043,3.1985275189684135,0.0047521877263404086,0.010012179710246604,-3.199808463062978
ERCC6L2,-0.4379113979999989,9.798351430260869,-3.1977026189825266,0.00476096693180191,0.010028930864171556,-3.2016024186235468
DEDD,0.3934875653333343,10.246610255391305,3.197129804771154,0.004767072566865771,0.010040045319150492,-3.2028480691245695
ATF7IP2,-0.9897611106666666,8.765346838608696,-3.196604206648309,0.00477268165147658,0.01005011029270751,-3.2039909849238253
SLFNL1,1.1628515270000008,7.1678794903478265,3.1964896477086713,0.004773905058172928,0.010050938197259385,-3.2042400865669327
SDR39U1,-0.7100411553333341,8.04399532173913,-3.1961211408712384,0.004777842522202729,0.010057478973010996,-3.205041365042179
ODR4,0.5408537396666677,9.932878349695653,3.1947040970285254,0.004793013079233229,0.010087659307579534,-3.2081223203659954
TIMM29,-0.481698373333332,9.01103991778261,-3.1945326220770274,0.004794852039193574,0.010089775558226561,-3.208495116082884
MOB1B,0.8902141373333325,10.017326461086956,3.193759828386902,0.004803148313117174,0.010105476795028937,-3.2101751375010856
KCNC3,1.8322461413333357,8.47531693173913,3.1925571933487795,0.004816087004569387,0.010130938188934317,-3.212789377002742
PKN2,-0.5306101440000024,10.078405112913044,-3.1924672058308476,0.004817056513209555,0.01013121719056895,-3.2129849765169265
DNAJC21,0.337307949999996,11.408320770869565,3.190780170653768,0.004835267625618654,0.010167752279961684,-3.2166516633541775
AP4E1,0.6045254903333319,10.144591839086956,3.189517608317092,0.004848940620546033,0.010194223085966386,-3.2193954035197674
