ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
GZMB,6.722391032000004,12.584756562565218,37.67445806266143,3.008848025568803e-19,3.642511419753593e-15,33.98989870263029
EPOP,5.874452015000003,11.924161876086956,35.46842218237779,9.272678012211661e-19,4.507963384917203e-15,32.9586725437445
LTA,6.896806095666669,14.405908371217391,35.115659763635406,1.1171229270404435e-18,4.507963384917203e-15,32.78651682237936
LIF,7.010715148999999,12.528447087304349,33.9160522048215,2.1341476206069246e-18,5.822494581118841e-15,32.185131183542886
SORL1,-3.78905865666667,11.776294050869565,-33.699165851636636,2.404797034990435e-18,5.822494581118841e-15,32.07368806620381
MIR155HG,7.946092419000003,14.02655888752174,32.88862660995554,3.782411407065314e-18,6.6181729095026716e-15,31.649554567314475
ZNF815P,-3.591552433500002,7.229126130304348,-32.77268445100361,4.0391201656557186e-18,6.6181729095026716e-15,31.587877494381623
VIPR1,-3.8554751555000024,7.496225359782609,-32.63278600772608,4.373482841237516e-18,6.6181729095026716e-15,31.513114240277936
IL2RA,6.088736620000001,14.294241766956521,31.346353130843617,9.232597149377574e-18,1.2418869010040547e-14,30.80757262142606
VDAC1,2.635802715000004,13.307464374347827,30.900049424201388,1.2047878369378172e-17,1.4585161553969213e-14,30.554915523737336
KPNA2,3.566807536333334,12.257052852217392,29.87054486961406,2.258336334500715e-17,2.3440350776153018e-14,29.955776508880334
ZBED2,6.171903916000001,12.653545833347826,29.82471750050349,2.3235107328088238e-17,2.3440350776153018e-14,29.928560985046595
NME1,4.741261949666669,10.842727936565216,29.624576370892772,2.632216879798252e-17,2.4512013497567416e-14,29.809144340737596
SCFD2,2.9305957183333335,10.139661161956521,29.337282995473934,3.1528804639821916e-17,2.7263407783548865e-14,29.636120828736452
HSP90AB1,3.652141946666667,16.81760978173913,28.101967429303997,6.988079336109845e-17,5.639845896196386e-14,28.86980055778597
ZNF862,-2.4357334429999984,9.28974500352174,-27.51521349486063,1.0319445763221643e-16,7.807950650597576e-14,28.49254403219704
STIP1,2.894317898333332,13.604390193478261,27.098966557263232,1.3672840952908622e-16,9.73667132799481e-14,28.219486290106637
UCK2,3.8286870543333364,10.80010946552174,26.88157656788864,1.58632785994787e-16,1.0668936151404951e-13,28.07503980481981
GRAP,-2.5502625021666665,6.704433140391305,-26.800471152108415,1.6772473497872075e-16,1.068671390343365e-13,28.0208204682013
ACOT7,3.326208315333335,10.473165700826087,26.578285032098037,1.9555203292531492e-16,1.183676455296931e-13,27.871364047865036
TNFRSF9,6.634689897333338,12.382554624913043,26.464719248184604,2.1161269549642342e-16,1.219896805561763e-13,27.79444489739251
LINC00426,-3.3425836003333336,6.678674979,-26.267958131903896,2.428093535782021e-16,1.291214797051094e-13,27.660321877124183
BATF3,5.247390791000001,10.199171901739131,26.202018582650307,2.5431698260393076e-16,1.291214797051094e-13,27.615129354006704
ATP1B3,2.6475797933333336,12.775310661304347,26.192739641559104,2.5598178695874986e-16,1.291214797051094e-13,27.608759998312458
AHCY,2.258174763000005,11.698134244826086,26.13026902887975,2.6749265188475002e-16,1.2953064174867137e-13,27.565814354250705
MCM2,3.085340828333333,11.776703393695652,26.02579404736292,2.879758882691302e-16,1.2978870989989397e-13,27.49374318290718
B4GALT2,3.957319365333335,9.82056751,26.018493102870043,2.894676331816568e-16,1.2978870989989397e-13,27.488694970738564
PRDX4,2.783331709666667,10.595168590695652,25.722825148288436,3.5725333652276796e-16,1.544610318551653e-13,27.282958311273205
STK38,-2.3200899250000013,10.951147440434783,-25.552870501639443,4.0360098193707908e-16,1.641705093156972e-13,27.16353853694912
SLC39A14,4.050100876333335,11.845620004608696,25.541796128858113,4.068325854510917e-16,1.641705093156972e-13,27.155727372838406
TUBA1B,3.2502185433333306,13.256056390434782,25.419061774030247,4.445252212200384e-16,1.7359426864805757e-13,27.068913465359167
MRTO4,3.6344440643333336,12.192609733130436,25.26342396542168,4.976760829390289e-16,1.8100406951180842e-13,26.958175716391956
SLC25A5,1.9696156466666643,12.947011198260869,25.251715102479583,5.019361187984653e-16,1.8100406951180842e-13,26.949815150245918
NOP16,3.5563852633333344,11.41141178021739,25.209249280368383,5.177109574583145e-16,1.8100406951180842e-13,26.919458042262896
RASGRP2,-4.494100172500003,9.187014325086956,-25.194513466441528,5.233059997450268e-16,1.8100406951180842e-13,26.9089111860351
SUN2,-2.8097582816666655,11.829247706086957,-25.117537907679836,5.535844161811164e-16,1.8345790590958843e-13,26.853709845271382
ETF1,2.7003179966666675,13.309152296086957,25.100068878661272,5.60708947518154e-16,1.8345790590958843e-13,26.841157087207833
FKBP4,3.3081714516666665,12.996600775217392,24.901323706259053,6.489024730070832e-16,2.0314554171066145e-13,26.697682853014143
CNPY4,-2.753399863500004,8.006312814347826,-24.889804218446745,6.544421052962e-16,2.0314554171066145e-13,26.689329446589966
SLC29A1,4.800115153333333,11.327198112608695,24.845025951783064,6.76452416347783e-16,2.047283238076565e-13,26.656819049897685
WDR12,3.1676625960000013,11.707716748782609,24.756218675749675,7.224392234138106e-16,2.1331339606457537e-13,26.592156938458942
SRM,3.7687762666666664,13.188821005652173,24.582541939365836,8.221351792815596e-16,2.278553851201659e-13,26.464982713554853
RBBP8,3.052678937333332,10.437907012304349,24.568968922952358,8.305131574665964e-16,2.278553851201659e-13,26.4550036728399
DCTPP1,3.1181098526666666,10.904947145956521,24.557948631831632,8.37381471493456e-16,2.278553851201659e-13,26.44689711415875
BYSL,3.786574168666667,10.986137983,24.54271204696445,8.469760722292637e-16,2.278553851201659e-13,26.43568266708622
GDPD3,-2.5335841551666674,6.467230665695652,-24.48865594751318,8.819586368178701e-16,2.279917180110163e-13,26.395836484590475
CCT5,2.821656941666671,13.581152424782609,24.483839083002493,8.851487482667906e-16,2.279917180110163e-13,26.39228131422304
CCT3,2.7232464916666697,13.943279847826087,24.25790720192641,1.0492826755710026e-15,2.605338461654282e-13,26.22468959122437
CCDC86,3.622011106666667,11.233565523043477,24.251309515274905,1.0545315101690057e-15,2.605338461654282e-13,26.21977073768619
NCS1,3.7128203190000004,10.744470009043479,24.207854091469077,1.0897997095658718e-15,2.638623056800889e-13,26.187337463874243
YWHAE,2.237702423333335,13.173537829130435,24.140544897227826,1.146896067092122e-15,2.7224164290622014e-13,26.13697899376575
SPON1,-4.858756230833334,7.864179317217391,-24.02116762412364,1.2560313204694517e-15,2.924137531846766e-13,26.047298968898723
PRMT1,3.0672252816666674,13.295623411304348,23.771860454255865,1.5206902039585873e-15,3.473485963985407e-13,25.858486184056353
HNRNPAB,3.021302181666666,13.571600483043479,23.7349770874093,1.564571378369223e-15,3.507537241951447e-13,25.830375686969354
ENO1,3.1268352949999976,16.37810524521739,23.58620128144641,1.7555515301890738e-15,3.8641285135398046e-13,25.716519117491742
AIMP2,2.6731587576666698,10.031528907826086,23.445224982833636,1.9592203596818014e-15,4.168181594583801e-13,25.60793420146817
TIMM23,2.3959701826666677,11.273642529652173,23.443050051963098,1.9625503955995097e-15,4.168181594583801e-13,25.606253640872346
NPM3,3.3374310183333344,10.439568073043478,23.410580533323227,2.0129781401569117e-15,4.2004103018998015e-13,25.581145150081873
PTGDR2,-2.865983118333334,6.438900704782609,-23.38907969165509,2.0471188486047274e-15,4.2004103018998015e-13,25.564498612472335
TFRC,3.3560448850000046,14.421813883478261,23.291624058711605,2.2096755055590425e-15,4.4360384196490516e-13,25.488844639768892
OSER1-DT,-2.867583565333332,6.5967823336086955,-23.271179631555317,2.2454671080611486e-15,4.4360384196490516e-13,25.472931836710885
WDR43,2.9312710633333356,12.91504118826087,23.256308134382333,2.2718848671587743e-15,4.4360384196490516e-13,25.461347517288495
TNFRSF18,4.386824340333336,12.159856553217391,22.97072071550838,2.847919514837972e-15,5.472525975655315e-13,25.237375124118195
EIF2B3,2.44483476966667,10.285289808521739,22.899751994703497,3.0136499116334083e-15,5.700507160974069e-13,25.181268122611662
CTPS1,4.015527885000003,12.073978171086956,22.729571498691,3.4537415248062152e-15,6.432460753739083e-13,25.045986621506778
EBNA1BP2,3.214498640666667,12.050435367956522,22.710351280405515,3.507531093676654e-15,6.433662336371148e-13,25.030641932620448
CDK4,2.8072537210000004,11.421593769652175,22.62676785647434,3.75189433030516e-15,6.779169069055861e-13,24.963755331510455
"NAMPT",4.9259179966666675,14.59156018173913,22.56806932493338,3.9341576187816174e-15,7.003957666613274e-13,24.91662954919918
PBXIP1,-4.278112927833336,10.660985171173913,-22.50940203707327,4.1256454642597995e-15,7.168642897212333e-13,24.8694020640189
PAICS,3.684418748999999,13.173683326652174,22.48973526042224,4.1920092138912025e-15,7.168642897212333e-13,24.85354173641153
NOLC1,3.3774733966666677,14.101644851739131,22.486126208763093,4.2043089848180706e-15,7.168642897212333e-13,24.850629651130127
SLC38A5,3.789301973333332,12.043872040652174,22.463402172836165,4.282629672245646e-15,7.177929677323719e-13,24.832282902420395
EIF5A,3.0169641166666707,14.336898380000001,22.450340645192973,4.328340215138208e-15,7.177929677323719e-13,24.821728718526785
PHB,2.8403402810000014,12.134404924434783,22.38072716435111,4.580764387729642e-15,7.49388292943987e-13,24.76537144518067
RASA3,-2.6693246466666665,10.655422437652174,-22.35582325292814,4.674785995049046e-15,7.5457279008085e-13,24.745165969248795
HPCAL4,-4.196377880166667,6.817428254782609,-22.27354322387081,5.000112728448149e-15,7.964653248762275e-13,24.678243831021234
PUM3,3.1402912783333363,12.12965374173913,22.23055145812924,5.179482315289805e-15,8.097687070629266e-13,24.643175333954957
NDFIP2,5.879139990666669,12.16808403578261,22.22166149875398,5.2174094788458845e-15,8.097687070629266e-13,24.635915064414895
MHENCR,-2.9225767000000005,7.323704492391304,-22.190670092676044,5.351926439170119e-15,8.201319173746007e-13,24.610581561968523
AHSA1,2.3873853983333344,12.459525892173913,22.16029288123423,5.487318804283364e-15,8.277291197566463e-13,24.585714797742476
DLEC1,-2.3365013983333336,6.915789768652174,-22.14906907161662,5.538250346959223e-15,8.277291197566463e-13,24.57651813034697
CROCCP3,-2.362350631666665,6.914145440521739,-22.115076204650315,5.6955570277562535e-15,8.408586997319171e-13,24.548635507615955
DDX21,3.6706340300000004,14.94953489173913,22.06880169601559,5.9172851949507534e-15,8.55926313819695e-13,24.510608057994787
HSPD1,3.6145003233333313,14.665083366086956,22.05662924931206,5.9771048134629794e-15,8.55926313819695e-13,24.500591391975348
TOMM40,3.2748636203333366,12.85499574126087,22.050045234357757,6.009725481139441e-15,8.55926313819695e-13,24.495171063786728
TNFRSF4,5.604284543000004,13.374989727869565,21.983788765422517,6.3486046545505755e-15,8.936768366045264e-13,24.440532451638305
FASN,3.3625597800000016,13.926105058695653,21.82536744432603,7.242903362306336e-15,1.0078458402767874e-12,24.3092028231713
ATP2A2,1.935052960000002,13.968668666956521,21.78818616608617,7.471389214078751e-15,1.0278254298367882e-12,24.278238611619102
TUBA1C,3.356026604,12.503726554695652,21.675867892708506,8.208774132561504e-15,1.1165777488628042e-12,24.184372140975253
PGAM1,2.9528469946666664,12.484137587434782,21.6178359736328,8.619365849788198e-15,1.1545221980022896e-12,24.135679110322283
RCN1,3.1433959036666668,10.71282661647826,21.605996007923867,8.705756344461783e-15,1.1545221980022896e-12,24.12572814315845
ODC1,3.628774516666665,14.122713837826087,21.595429719875675,8.783621880475427e-15,1.1545221980022896e-12,24.116842951471572
BATF,3.587374345333334,12.064775648434782,21.583929466601095,8.869202413201134e-15,1.1545221980022896e-12,24.107167352274207
CISH,4.299935394000004,12.736034254043478,21.529962637347925,9.282668788203437e-15,1.1954892377658598e-12,24.06169275857771
TNF,5.44159144066667,13.684611317086956,21.492756637895656,9.579484039033376e-15,1.2207287765951373e-12,24.030273871977066
TSR1,3.013615937000001,12.457318223,21.43165822989784,1.0088738786803335e-14,1.2722319974275122e-12,23.97855862906819
NCL,2.546439804999997,15.753463539130435,21.33151534623778,1.0985891923720942e-14,1.3710846147274818e-12,23.893470231827415
PNPO,2.253459203333332,10.018270502,21.281743526564192,1.146261245793113e-14,1.4159835348542269e-12,23.851029634002504
MORN3,-2.712759795000002,6.929724770086956,-21.215705689843997,1.2128934066756334e-14,1.4831603617389108e-12,23.794563316786522
TUBB,2.528084204999999,14.637281139130435,21.119237543207834,1.3176386595691926e-14,1.5819497918301702e-12,23.711756443058356
UTP11,2.613823716666669,10.93740411326087,21.11731874487154,1.3198160331641102e-14,1.5819497918301702e-12,23.710105493855174
LINGO3,-3.4922174276666675,6.88908019026087,-21.099731511374216,1.3399503339746404e-14,1.5903371316761762e-12,23.69496622679997
COPRS,2.382546363666668,9.773819419652174,21.067156759315033,1.3780999612512554e-14,1.619735740864825e-12,23.66689181822357
BCL9L,-2.8773849983333353,11.122636673652174,-21.041644116807475,1.4087751885816465e-14,1.6398685031701359e-12,23.64487320048854
DDX10,2.545893101333336,11.269480136347825,21.02993388144079,1.4230944859044954e-14,1.6407601758437926e-12,23.634757679184627
HPDL,3.0450905420000005,8.391844827652173,20.996460970263055,1.4648748896505366e-14,1.6686313913980367e-12,23.605811744948436
ATP5F1B,1.6214162716666642,14.348426198260869,20.98862914507132,1.4748352790318017e-14,1.6686313913980367e-12,23.599032392604194
FGD3,-2.186920680000002,11.506306889565217,-20.951526147103525,1.5229988240595916e-14,1.707168867043094e-12,23.566880707218115
PAK1IP1,3.1343482896666686,11.060384706565218,20.836946989515354,1.682449212111275e-14,1.858912696204479e-12,23.46722818680141
RAN,2.875937134999999,14.337398489565217,20.83243041563021,1.689083071059745e-14,1.858912696204479e-12,23.463288699505256
ILF2,2.6160615650000008,13.575460856086956,20.806092008688765,1.7283198331771564e-14,1.8772766811619963e-12,23.44029842948274
